,Neg_Word,Neg_Count,Pos_Word,Pos_Count,Neg_feature,Neg_Count_feat,Pos_feature,Pos_Count_feat,Neg_feature_brand,Neg_Count_feat_brand,Pos_feature_brand,Pos_Count_feat_brand,Neg_Word_brand,Neg_Count_brand,Pos_Word_brand,Pos_Count_brand
3589,ram,14.0,slower,6, frame,23.0, printed,9.0,,,,,,,,
3590,tolerate,1.0,v10,5,slim,6.0, give,50.0,,,,,,,,
3591,positioned,1.0,cooler,2, entry,5.0, functionability,2.0,,,,,,,,
3592,interact,1.0,13,7, debris,2.0, h720h721,51.0,,,,,,,,
3593,naturally,1.0,hp,2, never,2.0, devi,51.0,,,,,,,,
3594,swype,1.0,knee,1, onthego,2.0, combination,13.0,,,,,,,,
3595,puffy,1.0,intake,2, expect,11.0, lip,49.0,,,,,,,,
3596,branded,1.0,nonslip,3, elsewhere,4.0, customization,19.0,,,,,,,,
3597,centre,1.0,mackbook,1, swap,4.0, absorbing,36.0,,,,,,,,
3598,helping,1.0,noscrath,1, anymorethis,4.0, scratchresistant,27.0,,,,,,,,
3599,suffice,1.0,macbook,3, need,88.0, 2015,68.0,,,,,,,,
3600,motorcycle,8.0,macbooks,1, bling,13.0, gemini,2.0,,,,,,,,
3601,doubt,1.0,spin,2,showcase,3.0, 8520,3.0,,,,,,,,
3602,bumpy,1.0,blowing,2, freshness,7.0, stom,2.0,,,,,,,,
3603,ride,2.0,everywhere,7, contour,4.0, tour,2.0,,,,,,,,
3604,advertises,1.0,shield,12, exactly,18.0, 9630,3.0,,,,,,,,
3605,squeeze,2.0,lap,2, t959s,1.0, modern,10.0,,,,,,,,
3606,offcenter,1.0,reduces,1, protecting,4.0, logo,54.0,,,,,,,,
3607,strain,1.0,tracfone,16, unattractive,4.0, slight,8.0,,,,,,,,
3608,restraint,1.0,vue,1, cute,2.0, screenside,4.0,,,,,,,,
3609,squeezing,1.0,empire,1, skull,1.0, antighost,4.0,,,,,,,,
3610,triggered,1.0,ringke,1, dress,29.0, california,4.0,,,,,,,,
3611,opt,1.0,scratched,12, respond,7.0, nonhazardous,4.0,,,,,,,,
3612,squeezed,1.0,fare,1, saying,12.0, chemical,4.0,,,,,,,,
3613,action,1.0,5xl,4, ignore,6.0,advanced,5.0,,,,,,,,
3614,retrigger,1.0,nexus,30, contactsq2,6.0, xtreme,3.0,,,,,,,,
3615,bothersome,1.0,diztronic,1, tt,6.0, city,2.0,,,,,,,,
3616,beware,1.0,combination,3, announce,6.0, overtheear,2.0,,,,,,,,
3617,determined,1.0,597,1, developed,6.0, crystalclear,3.0,,,,,,,,
3618,symbol,1.0,63,2, integrates,6.0, seamless,8.0,,,,,,,,
3619,secures,1.0,nonetheless,2, bing411,6.0, multfunction,2.0,,,,,,,,
3620,overpriced,1.0,pleasant,5, once,7.0, activates,2.0,,,,,,,,
3621,withstands,2.0,first,20, installed,9.0,1400,3.0,,,,,,,,
3622,100mph,1.0,stretched,4, phoneyour,6.0, 480ma,3.0,,,,,,,,
3623,riding,3.0,grade,2, q2,6.0, 980ma,3.0,,,,,,,,
3624,listing,2.0,closely,2, 9800,14.0, 65,27.0,,,,,,,,
3625,fork,2.0,concern,8, signature,2.0, processorqualcomm,3.0,,,,,,,,
3626,stem,2.0,nameplate,2, innocell,1.0, qsd,3.0,,,,,,,,
3627,budge,1.0,anchor,1, 3500mah,4.0, 8250,3.0,,,,,,,,
3628,sammy,1.0,conceivably,1, wider,1.0, ghz,102.0,,,,,,,,
3629,gs5,1.0,inner,6, german,1.0,screen,27.0,,,,,,,,
3630,gs6,1.0,insert,12,double,16.0, antisratch,10.0,,,,,,,,
3631,gs7,1.0,tho,5, blackblack,7.0, valueqcfel39grkppuvu4g2b2b4w2fy0euaok6tiinrofbgujv92bufsulbavjqbhautbn2u6hjz7n5xwsjdrms6rygt4j3nsgqiyjsoklmg4ltlkssc98cljaffvqxt2hjm0t4pfdbonkqbnvc5gbdkutju2fwwxp32jt42fakn,3.0,,,,,,,,
3632,grippers,1.0,credit,15, dualtone,14.0, valuebly4inbtnljnoylowfx0nmmsxshbtvdoi9z1wlkazdut8vwutoyrtv0ztguxn26cddtblc9d3aj7zbezhkh0zzzzr9sj6n6pwmra6mnnk2bm9lblmgqz5ns1nhu29aasqoxrr6xsnr2ffw0wzq9nplv1p5qfynee5tn,3.0,,,,,,,,
3633,drooped,1.0,youd,8, dynamic,16.0, value14202933846522029n,3.0,,,,,,,,
3634,piss,1.0,entering,2, stiff,19.0,nextgeneration,8.0,,,,,,,,
3635,1inch,1.0,exiting,1, secures,15.0, powerhouse,8.0,,,,,,,,
3636,glance,1.0,drained,7, htc4evo4g20c4otr,5.0, slidedown,24.0,,,,,,,,
3637,140kmh,1.0,announced,3, depth,6.0, share,14.0,,,,,,,,
3638,sloppy,1.0,understandable,1, 720,5.0, navigator,12.0,,,,,,,,
3639,vertical,1.0,disconnect,14, 125,14.0, 20000,14.0,,,,,,,,
3640,stabilization,1.0,sometimes,5, 02000,5.0, hotspot,71.0,,,,,,,,
3641,optional,1.0,transmitter,10, autodetect,1.0, nationwide,12.0,,,,,,,,
3642,shaky,1.0,station,9, docked,4.0, wirelessn,102.0,,,,,,,,
3643,insane,1.0,whassap,1, multiangle,2.0, 5megapixel,26.0,,,,,,,,
3644,horizontally,1.0,graphic,1, 13megapixel,8.0, 58,18.0,,,,,,,,
3645,movement,1.0,daduntil,1, cameracamcorderdisplay,1.0, august,39.0,,,,,,,,
3646,flex,1.0,8900,1, payasyougo,7.0, 85090018001900mhz,21.0,,,,,,,,
3647,assembly,1.0,drag,3, local,9.0, 85019002100800,8.0,,,,,,,,
3648,occasion,1.0,debit,2, cent,7.0, 25921944,8.0,,,,,,,,
3649,ca,1.0,qualityeverything,1, 1000contact,7.0, autofocus,80.0,,,,,,,,
3650,junked,1.0,folio,4, html,24.0, geotagging,11.0,,,,,,,,
3651,justincase,1.0,vakoo,1, affordable,2.0, stabilization,10.0,,,,,,,,
3652,maxxs,1.0,distinctly,1,case,3.0, 24fps,8.0,,,,,,,,
3653,defected,2.0,summery,1, bb,1.0, feed,8.0,,,,,,,,
3654,glitch,1.0,nautical,1, 9810,2.0, h,39.0,,,,,,,,
3655,mo,1.0,stripe,2, equips,2.0, 80211bg32megapixel,16.0,,,,,,,,
3656,bulge,1.0,faux,1, userfriendly,2.0, cameracamcorderled,16.0,,,,,,,,
3657,steal,1.0,rich,1, 17002100,1.0, flashstereo,16.0,,,,,,,,
3658,bug,1.0,obstruct,1, 288,6.0, a2dpmedia,16.0,,,,,,,,
3659,washable,1.0,apprehensive,1,3pack,4.0, mp3wmaaac,8.0,,,,,,,,
3660,sleeve,4.0,frame,9, 1ft,4.0, editor,16.0,,,,,,,,
3661,hello,1.0,rise,1, conforming,4.0, corporate,73.0,,,,,,,,
3662,electrifyin,1.0,opened,2, 56kilohm,4.0, 408,19.0,,,,,,,,
3663,scraped,1.0,directly,10, identification,4.0, hsdpaumts,16.0,,,,,,,,
3664,grandfather,1.0,tempered,9, 30a,4.0, 850900170019002100,30.0,,,,,,,,
3665,four,1.0,landscape,6, legacy,10.0, touchsensitive,9.0,,,,,,,,
3666,scosche,1.0,orientation,2, hub,4.0, optical,26.0,,,,,,,,
3667,mytrek,1.0,cash,5, enjoying,4.0, trackpad,10.0,,,,,,,,
3668,pulse,1.0,removable,3, braided,8.0, divxwmvxvid3gp,8.0,,,,,,,,
3669,warehouse,1.0,fivestar,1, fiber,24.0, mp3wmaaacmicrosd,8.0,,,,,,,,
3670,chest,1.0,nocost,1, cablewhich,4.0, pdfaccess,8.0,,,,,,,,
3671,elbow,1.0,evidenced,1, survive,4.0, emailblackberry,8.0,,,,,,,,
3672,accident,1.0,history,4, expensive,6.0, os50touchsensitive,8.0,,,,,,,,
3673,happend,1.0,compensation,2, gadgetsthe,4.0, trackpadvideo,8.0,,,,,,,,
3674,bulging,1.0,exposing,2, adherence,4.0, divxwmvxvid3gp35,8.0,,,,,,,,
3675,dispose,1.0,jacket,3, usbc,12.0, 1079mhz,1.0,,,,,,,,
3676,banned,1.0,clutch,5, 24a30a,4.0, usba,1.0,,,,,,,,
3677,shutdown,1.0,diminished,1, pullup,4.0, goosepipe,2.0,,,,,,,,
3678,mhz,2.0,sunlight,3, resistor,4.0, rotation,40.0,,,,,,,,
3679,1900,1.0,privacy,8, 56k,4.0, prevention,22.0,,,,,,,,
3680,dart,2.0,discreetly,2, experiencesturdy,4.0, steady,1.0,,,,,,,,
3681,remaining,3.0,ball,10, strain,7.0, suitable,20.0,,,,,,,,
3682,4glte,1.0,aligned,1, relief,4.0, except,1.0,,,,,,,,
3683,addition,2.0,neoprene,1, unplugging,4.0, shuffle,4.0,,,,,,,,
3684,250,2.0,organizing,2, robust,4.0, 2gb,4.0,,,,,,,,
3685,disk,1.0,phonetablet,1, multiport,8.0, flashlight,38.0,,,,,,,,
3686,modern,2.0,battle,2, substitute,4.0, t9,2.0,,,,,,,,
3687,cpu,1.0,13inch,1, missing,5.0, sm,6.0,,,,,,,,
3688,memory,1.0,mac,4, cablecharge,4.0, wap,2.0,,,,,,,,
3689,hesitate,1.0,23in,1, macbookchromebook,4.0, 20xhtml,2.0,,,,,,,,
3690,optoisolator,1.0,lcd,7, chargerportable,4.0, 4132,2.0,,,,,,,,
3691,resistor,1.0,mon,1, 3packwe,4.0, 65k,2.0,,,,,,,,
3692,smt,2.0,dvi,3, fix,4.0, 580,2.0,,,,,,,,
3693,cluster,1.0,ssd,7, devicessamsung,4.0, 26bit,1.0,,,,,,,,
3694,trace,1.0,readwrite,1, g6,4.0, 1p,2.0,,,,,,,,
3695,soldered,1.0,secondary,3, g5lg,4.0, outputting,1.0,,,,,,,,
3696,opto,1.0,screwsthey,1, v20apple,4.0, lp,2.0,,,,,,,,
3697,fickle,1.0,2tb,2, oneplus,6.0, 101p88plus1p,1.0,,,,,,,,
3698,silicon,1.0,everki,1, 6p,6.0, 66plusalso,1.0,,,,,,,,
3699,unobtrusively,1.0,multitude,1, pixcel,4.0, laterthis,1.0,,,,,,,,
3700,microsd,1.0,acer,2, n1,4.0, chargingits,1.0,,,,,,,,
3701,uncovered,1.0,c720,1, lumia,8.0, wonderful,45.0,,,,,,,,
3702,ridged,1.0,chromebook,2, 950,10.0, treatmentperfect,1.0,,,,,,,,
3703,offering,1.0,brotherinlaw,1, 950xl,4.0, match,65.0,,,,,,,,
3704,additional,1.0,organiser,1, chromebook,4.0, earphonehigh,1.0,,,,,,,,
3705,facedown,1.0,zipper,5, zen,4.0, musicbring,1.0,,,,,,,,
3706,wet,1.0,unzip,1, aio,4.0, 1p9,1.0,,,,,,,,
3707,destroying,1.0,carefully,10, zuk,4.0, 724,1.0,,,,,,,,
3708,pricetag,1.0,assorted,1, z1,4.0, moneyback,2.0,,,,,,,,
3709,skinomi,1.0,microsoft,6, pavilion,4.0, technical,21.0,,,,,,,,
3710,tipped,1.0,designer,3, x2,5.0,preferred,2.0,,,,,,,,
3711,canoe,1.0,bluerigger,1, zenpad,4.0, seat,10.0,,,,,,,,
3712,sport,1.0,toughbook,1, 80huawei,4.0, bolt,4.0,,,,,,,,
3713,pool,1.0,ribbon,2, p9huawei,4.0,intelligent,14.0,,,,,,,,
3714,affect,1.0,disk,3, mate,4.0, 25,72.0,,,,,,,,
3715,shortlived,1.0,booted,2, valuegzuw7bswvzl6ze6qld2fdomj3ttpqveoxtjlvqqqpup2wekegiw8qlbwob5t4wupfkv7app3uucn4maqhkr09t1a8no8212bslk9ikhvf6p4hdtv6px4bxiohgoypmky2be0ofwfmhq8d2bvyvyubgb7ng54yqqdkpemn,4.0, reductionthe,14.0,,,,,,,,
3716,becuase,1.0,win7,1, valuechmk6lrdziobqoyrpl8rdlkt1ysddi5a2q3a53fznxpggjcfwjdcrqda0moqnj23vwkbdz2bt6pqadqey2guw3912wpmp5i9lbwus7oz3vf5k3fob2sknmzfckwxvewkxp2bd14ob2tmiuft8awkzuebvj2wkgluwyn,4.0, icon,30.0,,,,,,,,
3717,nonresponsive,1.0,stocked,1, value13159289344847766n,5.0, spout,14.0,,,,,,,,
3718,absorbs,1.0,organize,1, 1700,4.0, binaural,26.0,,,,,,,,
3719,weakens,2.0,transport,2, weightless,2.0, capacitive,17.0,,,,,,,,
3720,truth,1.0,bulkier,5,enjoy,4.0,autolocks,6.0,,,,,,,,
3721,carpet,1.0,been,2, solarpowered,2.0, 18inch,6.0,,,,,,,,
3722,biggie,1.0,suitcasebriefcase,1, 1113,2.0, quickrelease,6.0,,,,,,,,
3723,adn,1.0,dvd,1,twin,1.0, lever,6.0,,,,,,,,
3724,edgehorriblebut,1.0,writer,3, bubblefree,2.0, affixed,6.0,,,,,,,,
3725,precise,1.0,hddssd,1, trutouch,2.0, hardshell,29.0,,,,,,,,
3726,screenprotector,1.0,hdmi,5, flawless,2.0, vhb,6.0,,,,,,,,
3727,narrow,1.0,dp,2, accuracy,18.0, incredibly,6.0,,,,,,,,
3728,smh,1.0,usb3,2, buildup,9.0, confidence,7.0,,,,,,,,
3729,tradein,1.0,activepassive,1, flight,1.0, 205inch,6.0,,,,,,,,
3730,my,1.0,memory,12, mycellcovers,4.0, 5inch,8.0,,,,,,,,
3731,695,1.0,laptoptablet,1, detailsquotquoturlquotquotgppromotionsdetailspopupa1c6615y2he6aoquotquotheightquotquot600quotn,4.0, 31inch,6.0,,,,,,,,
3732,expedited,1.0,pico,1,black,11.0, resume,1.0,,,,,,,,
3733,yeah,1.0,projector,1, 800mah,4.0, tra,1.0,,,,,,,,
3734,thief,2.0,exceptional,6, ab463446babstd,2.0, initiate,1.0,,,,,,,,
3735,illegal,1.0,intel,1, rating,2.0, voicedial,2.0,,,,,,,,
3736,froze,2.0,nucnbsp,1, showcase,4.0, faulty,16.0,,,,,,,,
3737,stole,1.0,booting,1, zebra,3.0, defect,15.0,,,,,,,,
3738,ignored,1.0,nuc,1, fascinatemesmerize,5.0, assembly,134.0,,,,,,,,
3739,bbb,1.0,displayport,1, powermat,1.0, dose,6.0,,,,,,,,
3740,refuse,1.0,cray,1, 1x,4.0, respond,22.0,,,,,,,,
3741,deserve,1.0,teh,1, mat,3.0, wrong,12.0,,,,,,,,
3742,excellenet,1.0,minidv,1, door,17.0, dead,10.0,,,,,,,,
3743,perefct,1.0,firewire,1, 032,1.0, toolsas,10.0,,,,,,,,
3744,stone,1.0,invented,1, hdtv,5.0, show,12.0,,,,,,,,
3745,jewl,1.0,lenovo,1,first,1.0, understand,10.0,,,,,,,,
3746,warring,1.0,y510p,1, packed,1.0, starting,201.0,,,,,,,,
3747,swapped,1.0,slant,1, editing,1.0, inspected,20.0,,,,,,,,
3748,outfit,1.0,relying,2,choose,8.0, qc,11.0,,,,,,,,
3749,ensure,1.0,determine,4, m,9.0, nonhuman,10.0,,,,,,,,
3750,potential,2.0,oriented,3, xl,8.0, page,68.0,,,,,,,,
3751,buggy,1.0,diameter,2, common,8.0, remember,5.0,,,,,,,,
3752,crashed,1.0,manywhich,1, most,28.0, belong,10.0,,,,,,,,
3753,mother,1.0,goodbecause,1, gray,8.0, risk,21.0,,,,,,,,
3754,nail,3.0,alright,5, quiet,8.0, damaging,32.0,,,,,,,,
3755,encasement,1.0,yhe,1, lavender,8.0, screenglass,5.0,,,,,,,,
3756,nasty,1.0,phased,1, midnight,8.0, classasizebase,4468.0,,,,,,,,
3757,smoke,1.0,laying,9, sleep,25.0, acolorsecondaryn,4468.0,,,,,,,,
3758,hazard,1.0,peripheral,3, aid,16.0, inchn,1.0,,,,,,,,
3759,dxcellent,1.0,agoi,1, invented,8.0, vividly,8.0,,,,,,,,
3760,die,3.0,iteven,1, doctor,8.0, platform,20.0,,,,,,,,
3761,75seriously,1.0,discomfort,2, aim,8.0, gpsenabled,18.0,,,,,,,,
3762,wtf,1.0,yakima,1, patient,8.0, location,74.0,,,,,,,,
3763,excepted,1.0,bicycle,4, asleep,16.0, 269,5.0,,,,,,,,
3764,reg,1.0,thule,2, naturally,8.0, 112,5.0,,,,,,,,
3765,fulll,1.0,measure,2, drug,8.0,reiko,5.0,,,,,,,,
3766,storing,1.0,yup,1, sleepphones,16.0, cigar,45.0,,,,,,,,
3767,tracking,1.0,sell,6, bedfriendly,8.0, collection,10.0,,,,,,,,
3768,msg,1.0,voyager,12, laying,8.0, ashtray,40.0,,,,,,,,
3769,30mins,1.0,wirelessly,1, sleeping,16.0, cabin,10.0,,,,,,,,
3770,selfpowering,1.0,behindoverear,1, earplug,8.0, dcor,10.0,,,,,,,,
3771,performing,1.0,cooperate,1, painful,8.0, iron,15.0,,,,,,,,
3772,recharged,5.0,occasionally,8, chosen,8.0, rustic,5.0,,,,,,,,
3773,yp,1.0,standy,1, whilst,24.0, idea,10.0,,,,,,,,
3774,ridiculous,2.0,tilt,4, ecofriendly,8.0, smoke,5.0,,,,,,,,
3775,batterybut,1.0,professional,10, leadfree,8.0, decorative,10.0,,,,,,,,
3776,minus,1.0,pricey,6, incorporates,8.0, man,5.0,,,,,,,,
3777,five,1.0,jewelry,2, cool,8.0, cave,5.0,,,,,,,,
3778,searching,2.0,russell,1, hypoallergenic,8.0, loose,5.0,,,,,,,,
3779,s7,4.0,ate,2, sheepcloudtm,8.0, patio,10.0,,,,,,,,
3780,fussing,1.0,rubberyones,1, luxurious,12.0, solid,31.0,,,,,,,,
3781,cosmos,2.0,dry,10, fleece,8.0, antique,5.0,,,,,,,,
3782,gray,2.0,scent,1, polyester,8.0, is,5.0,,,,,,,,
3783,18not,1.0,germ,1, spandex,24.0, recycled,5.0,,,,,,,,
3784,em,1.0,resealable,1, headband,16.0, rust,5.0,,,,,,,,
3785,height,1.0,cracked,24, mask,19.0, brown,5.0,,,,,,,,
3786,attention,1.0,shattered,4, soothing,8.0, happy,5.0,,,,,,,,
3787,fitted,1.0,survived,4, beat,8.0, were,5.0,,,,,,,,
3788,afford,1.0,bubbling,1, podcast,8.0, youll,28.0,,,,,,,,
3789,miracast,1.0,greatlooking,1, ebook,8.0, hardearned,5.0,,,,,,,,
3790,chromecast,1.0,meko,1, insomnia,8.0, thrilled,5.0,,,,,,,,
3791,youth,1.0,cramped,1, tinnitus,16.0, try,7.0,,,,,,,,
3792,retail,1.0,arrives,2, worker,8.0,chrome,4.0,,,,,,,,
3793,weakness,1.0,coloring,2, snoring,8.0,fashionable,13.0,,,,,,,,
3794,unreasonably,1.0,thankyou,3, spouse,8.0, mat,9.0,,,,,,,,
3795,experieces,1.0,weirdo,1, sufferer,8.0, passthrough,3.0,,,,,,,,
3796,sever,1.0,electronic,5, athletic,8.0, 1xa,3.0,,,,,,,,
3797,resent,1.0,caught,3, benefited,8.0, 3genabled,33.0,,,,,,,,
3798,imagine,1.0,sailing,1, night,8.0, facebook,183.0,,,,,,,,
3799,xmas,2.0,kindle,5, sheep,8.0, myspace,1.0,,,,,,,,
3800,unmounted,1.0,tabletphone,1, flier,8.0,general,38.0,,,,,,,,
3801,virtually,2.0,abrasive,2, crushing,8.0, informationproduct,114.0,,,,,,,,
3802,survived,1.0,until,1, plane,46.0, model901117general,38.0,,,,,,,,
3803,yearsno,1.0,programming,1, again,9.0, name901117,38.0,,,,,,,,
3804,sewn,1.0,navigate,4, 4inch,5.0, pole,38.0,,,,,,,,
3805,capacitive,1.0,screenlike,1, 8mp,22.0, typepole,38.0,,,,,,,,
3806,fingerprint,1.0,cheapest,3, november,2.0, miscellaneouspackage,38.0,,,,,,,,
3807,pattern,2.0,bummed,1,android,4.0, contentsubracket,38.0,,,,,,,,
3808,chilly,1.0,earring,2, 22powered,7.0, tubemiscellaneouscompatibilityantennaproduct,38.0,,,,,,,,
3809,knuckle,1.0,hong,1, youtube,2.0, informationdevice,38.0,,,,,,,,
3810,actuate,1.0,kong,1, facebook,75.0, supportedantenna,38.0,,,,,,,,
3811,warmth,1.0,replacent,1, wealth,2.0, general,38.0,,,,,,,,
3812,wind,2.0,remover,2, ally,2.0, informationmanufacturer,38.0,,,,,,,,
3813,agloves,1.0,consequently,1, wallusb,3.0, addresswilsonelectronicsgeneral,38.0,,,,,,,,
3814,disappoint,1.0,anything,15, gmail,3.0, informationbrand,38.0,,,,,,,,
3815,chicago,1.0,viewer,4, slider,8.0, namewilson,38.0,,,,,,,,
3816,cotton,1.0,pre,2, recorder,7.0, 208,2.0,,,,,,,,
3817,brutally,1.0,utilizing,1, 216,2.0, svelte,1.0,,,,,,,,
3818,tennessee,1.0,delv,1,3genabled,5.0, microsoft,15.0,,,,,,,,
3819,tradeoff,1.0,increasing,3, 8megapixel,4.0, exchange,12.0,,,,,,,,
3820,accomplish,1.0,upto,2, camcorder,18.0, slideout,34.0,,,,,,,,
3821,interference,1.0,mark,7, voiceguided,2.0, apps,39.0,,,,,,,,
3822,react,1.0,3gs,4, december,2.0, recyclable,8.0,,,,,,,,
3823,woven,1.0,io,16, 81,3.0, v21,9.0,,,,,,,,
3824,sub,1.0,tool,29,music,1.0, tell,56.0,,,,,,,,
3825,par,1.0,evo,4, inline,7.0, remaining,4.0,,,,,,,,
3826,rich,1.0,torx,1, neodymium,1.0, 5230,1.0,,,,,,,,
3827,outdoors,1.0,screwdriver,4, microspeakers,1.0, x6,2.0,,,,,,,,
3828,vibrates,2.0,stripping,1, angular,1.0, n97,1.0,,,,,,,,
3829,disturbance,1.0,corrected,1, goldplated,1.0,headphone,5.0,,,,,,,,
3830,ahve,1.0,hardened,1, p2020,1.0, speedy,5.0,,,,,,,,
3831,gr8,1.0,lever,1, fuzzy,1.0, ecosystem,5.0,,,,,,,,
3832,plunge,1.0,deformed,1,type,1.0, 48khz,5.0,,,,,,,,
3833,replacment,1.0,richer,2, containscreen,12.0, requirementsplease,5.0,,,,,,,,
3834,amateur,1.0,stretchable,1, protector1,12.0, 15month,2.0,,,,,,,,
3835,slight,1.0,secures,1, filtering,3.0, subscription,174.0,,,,,,,,
3836,learning,1.0,tjmaxx,1, dictate,15.0, tmc,2.0,,,,,,,,
3837,meticulously,1.0,taste,4, motospeak,15.0, streetpilot,2.0,,,,,,,,
3838,ruin,1.0,ssb,1, requires,42.0, 2720,2.0,,,,,,,,
3839,ur,1.0,swrmeterpower,1, transmitter,36.0, 2820,2.0,,,,,,,,
3840,liquid,1.0,regret,8, onexit,3.0, 7200,2.0,,,,,,,,
3841,electronics,3.0,ham,1, week,4.0, 7500,2.0,,,,,,,,
3842,melted,1.0,recap,1, 18105mm,1.0, microsdsd,2.0,,,,,,,,
3843,spindle,1.0,transmitting,1, dx,23.0,answer,9.0,,,,,,,,
3844,circle,1.0,dissapointed,2, vr,1.0, mutevolume,4.0,,,,,,,,
3845,catching,1.0,somehow,3, enel3e,1.0, v20edr,4.0,,,,,,,,
3846,wise,1.0,pearl,4, mh18a,1.0, 70hrs,4.0,,,,,,,,
3847,siliconehard,1.0,drinking,1, dk5,1.0, 67mm,4.0,,,,,,,,
3848,aaaaaaaa,1.0,flask,2, eyepiece,1.0, 26mm,4.0,,,,,,,,
3849,bread,1.0,35mm,4, cap,2.0, 16g,4.0,,,,,,,,
3850,templating,1.0,proprietary,3, 123megapixel,1.0, bqb,4.0,,,,,,,,
3851,project,1.0,drunk,1, 4288x2848,1.0, approved,8.0,,,,,,,,
3852,bummer,2.0,minus,5, still,1.0, recorder,9.0,,,,,,,,
3853,nics,1.0,bling,4, 1280x720,1.0, allover,4.0,,,,,,,,
3854,accidental,1.0,girly,1, movie,11.0, vn7200,8.0,,,,,,,,
3855,rotating,1.0,bookmark,1, dk21,1.0,triple,2.0,,,,,,,,
3856,story,1.0,essential,2, eyecup,1.0, dc12v,2.0,,,,,,,,
3857,crushed,1.0,forensics,1, uce4,1.0, 111,2.0,,,,,,,,
3858,essentially,1.0,toolkit,2, egd2,1.0, 27cm,2.0,,,,,,,,
3859,wifey,1.0,thiss,1, andc1,1.0,shield,4.0,,,,,,,,
3860,h710,1.0,perfected,1, bm10,1.0, lot,32.0,,,,,,,,
3861,earhooks,1.0,ripoff,2, superdensity,1.0, volumeside,6.0,,,,,,,,
3862,retarded,1.0,false,8, 920000dot,1.0,universal,23.0,,,,,,,,
3863,ipone,1.0,advertising,2, bs1,1.0, visibility,10.0,,,,,,,,
3864,lifetime,2.0,royal,4, shoe,10.0, adhesivefree,1.0,,,,,,,,
3865,breeze,1.0,garbage,3, suite,1.0,multiaxis,2.0,,,,,,,,
3866,instillation,1.0,gen,8, cdrom,1.0, infinite,2.0,,,,,,,,
3867,reflective,1.0,studied,1, shooting,1.0, unparalleled,2.0,,,,,,,,
3868,pearl,1.0,debate,1, recommend,1.0, kitchen,3.0,,,,,,,,
3869,plasticy,1.0,metallurgy,1, sdhc,1.0, coffee,3.0,,,,,,,,
3870,gunk,1.0,plasticology,1, practical,5.0, nightstand,2.0,,,,,,,,
3871,protectorsnbsp,1.0,plier,2, n8,1.0, happen,2.0,,,,,,,,
3872,spray,2.0,opening,5, innercoring,1.0, reflex,6.0,,,,,,,,
3873,zagg,7.0,accessible,3,sensual,3.0, icrado,2.0,,,,,,,,
3874,regularly,1.0,resists,1, gummy,3.0, includedmade,2.0,,,,,,,,
3875,preparing,1.0,nowadays,3, styling,5.0,such,2.0,,,,,,,,
3876,instructed,2.0,fussy,1,highlighted,3.0, 5arrow,2.0,,,,,,,,
3877,particle,1.0,plethora,1, impressive,3.0, holding,96.0,,,,,,,,
3878,cleanest,1.0,asociated,1, thickness,16.0, mp3mp4,5.0,,,,,,,,
3879,tampered,1.0,consonant,1, 17mm,3.0, playe,2.0,,,,,,,,
3880,pealing,1.0,letter,6, featuring,7.0, cote,2.0,,,,,,,,
3881,troublesome,1.0,zeeerroh,1, strengthened,3.0, airconditioner,2.0,,,,,,,,
3882,peeling,1.0,smashed,1, comprehensive,5.0, pressure,7.0,,,,,,,,
3883,sizing,1.0,diaphragm,1, 2400mah,3.0, damping,2.0,,,,,,,,
3884,template,1.0,po,1, yield,11.0, technique,6.0,,,,,,,,
3885,resulted,2.0,suspect,7, talktime,3.0, wring,4.0,,,,,,,,
3886,spec,2.0,webinar,1, hefty,3.0, space,11.0,,,,,,,,
3887,vicinity,1.0,serf,3, awarded,3.0, 39mm,2.0,,,,,,,,
3888,attaching,1.0,legend,7, prestigious,3.0, 110mm,2.0,,,,,,,,
3889,reapply,1.0,stilish,1, gone,3.0, connecting,2.0,,,,,,,,
3890,rubbery,1.0,afterthought,2, extensive,3.0, sucker,2.0,,,,,,,,
3891,lit,1.0,exciting,1, testing,3.0, bent,2.0,,,,,,,,
3892,bill,1.0,norm,1, assurance,3.0, main,9.0,,,,,,,,
3893,ballistic,1.0,emerge,1, proven,4.0,replacement,1.0,,,,,,,,
3894,blur,1.0,lint,2, stateoftheart,3.0, shattered,3.0,,,,,,,,
3895,appeared,2.0,eartip,1, visualize,3.0, crackedbroken,1.0,,,,,,,,
3896,discontinuing,1.0,find,5, of,3.0, normallyyour,1.0,,,,,,,,
3897,4inch,1.0,rotating,9, skyblue,3.0, huge,8.0,,,,,,,,
3898,jumped,1.0,nifty,2, 4led,3.0, yourself,1.0,,,,,,,,
3899,pas,1.0,qualitykeeps,1, defect,4.0,beltron,14.0,,,,,,,,
3900,599,1.0,sticking,6, clothe,3.0, sanyo,3.0,,,,,,,,
3901,invisible,1.0,torn,2,horn,1.0, mirro,3.0,,,,,,,,
3902,amend,1.0,sooner,7, horn,3.0, scp3810,3.0,,,,,,,,
3903,smoothly,1.0,fastener,2,home,1.0, scp35lbps,3.0,,,,,,,,
3904,definite,1.0,unbuckle,1,valued,4.0, beltron,64.0,,,,,,,,
3905,markation,1.0,pant,9,68,16.0, dealer,14.0,,,,,,,,
3906,rippling,1.0,snapped,3, acrylic,16.0,apple,7.0,,,,,,,,
3907,curing,1.0,earfalls,1, imported,17.0, keychain,5.0,,,,,,,,
